id	ec_numbers	KEGG
rxn38026	4.1.1.21	R04209
rxn38133	6.3.5.2	R01231
rxn38134	6.3.5.2	R01231
rxn38229	3.6.1.15|3.6.1.5|3.6.5.1|3.6.5.2|3.6.5.3|3.6.5.4|3.6.5.5|3.6.5.6	R00335
rxn38233	3.6.1.15|3.6.1.3|3.6.1.5|3.6.1.8|3.6.3.1|3.6.3.10|3.6.3.11|3.6.3.12|3.6.3.14|3.6.3.15|3.6.3.16|3.6.3.17|3.6.3.18|3.6.3.19|3.6.3.2|3.6.3.20|3.6.3.21|3.6.3.22|3.6.3.23|3.6.3.24|3.6.3.25|3.6.3.26|3.6.3.27|3.6.3.28|3.6.3.29|3.6.3.3|3.6.3.30|3.6.3.31|3.6.3.32|3.6.3.33|3.6.3.34|3.6.3.35|3.6.3.36|3.6.3.37|3.6.3.38|3.6.3.39|3.6.3.4|3.6.3.40|3.6.3.41|3.6.3.42|3.6.3.43|3.6.3.44|3.6.3.46|3.6.3.47|3.6.3.48|3.6.3.49|3.6.3.5|3.6.3.50|3.6.3.51|3.6.3.52|3.6.3.53|3.6.3.54|3.6.3.55|3.6.3.6|3.6.3.7|3.6.3.8|3.6.3.9|3.6.4.1|3.6.4.10|3.6.4.11|3.6.4.12|3.6.4.13|3.6.4.2|3.6.4.3|3.6.4.4|3.6.4.5|3.6.4.6|3.6.4.7|3.6.4.8|3.6.4.9|5.6.1.c|5.6.1.d|5.6.1.f|5.6.1.g|7.3.2.a|7.3.2.f|7.5.2.h|7.5.2.j|7.5.2.l|7.6.2.c|7.6.2.f	R00086;R10531
rxn38239	3.6.1.15|3.6.1.5|3.6.5.1|3.6.5.2|3.6.5.3|3.6.5.4|3.6.5.5|3.6.5.6	R00335
rxn38266	2.7.7.19|2.7.7.48|2.7.7.6	R00435;R07284
rxn38273	2.7.6.1	R01049
rxn39434	5.1.99.3	R03925
rxn40093	3.6.1.64	R10235
